construct_a,construct_b,label_a,label_b,family_a,family_b,classified_county_dates_a,classified_county_dates_b,shared_county_dates,jaccard,structurally_nested,interpretation
HYB_TX_P80_D3_A80_W15,ABS_TX_A80_D3,TX-P80-D3+A80,TX->80-D3,hybrid,absolute,130885,508219,130760,0.2572,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,ABS_TX_A90_D3,TX-P80-D3+A80,TX->90-D3,hybrid,absolute,130885,267781,88749,0.2864,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,ABS_TX_A80_D5,TX-P80-D3+A80,TX->80-D5,hybrid,absolute,130885,473437,116966,0.24,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A80_W15,ABS_TX_A90_D5,TX-P80-D3+A80,TX->90-D5,hybrid,absolute,130885,246143,82058,0.2782,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P80_D5_A80_W15,TX-P80-D3+A90,TX-P80-D5+A80,hybrid,hybrid,88741,87258,66972,0.6143,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D3+A90,TX-P80-D5+A90,hybrid,hybrid,88741,64975,64975,0.7322,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D3+A90,TX-P85-D2+A80,hybrid,hybrid,88741,125734,73019,0.5162,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D3+A90,TX-P85-D2+A90,hybrid,hybrid,88741,81954,73018,0.7475,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D3+A90,TX-P85-D3+A80,hybrid,hybrid,88741,98708,68050,0.5699,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D3+A90,TX-P85-D3+A90,hybrid,hybrid,88741,68046,68046,0.7668,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D3+A90,TX-P85-D5+A80,hybrid,hybrid,88741,62370,48716,0.4758,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D3+A90,TX-P85-D5+A90,hybrid,hybrid,88741,47507,47507,0.5353,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D3+A90,TX-P90-D2+A80,hybrid,hybrid,88741,87949,52878,0.4271,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D3+A90,TX-P90-D2+A90,hybrid,hybrid,88741,57954,52878,0.5636,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D3+A90,TX-P90-D3+A80,hybrid,hybrid,88741,66173,46450,0.4283,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D3+A90,TX-P90-D3+A90,hybrid,hybrid,88741,46448,46448,0.5234,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D3+A90,TX-P90-D5+A80,hybrid,hybrid,88741,38549,30554,0.3158,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D3+A90,TX-P90-D5+A90,hybrid,hybrid,88741,29939,29939,0.3374,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A80_D2,TX-P80-D3+A90,TX->80-D2,hybrid,absolute,88741,528693,88741,0.1678,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A90_D2,TX-P80-D3+A90,TX->90-D2,hybrid,absolute,88741,280631,88741,0.3162,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A80_D3,TX-P80-D3+A90,TX->80-D3,hybrid,absolute,88741,508219,88741,0.1746,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A90_D3,TX-P80-D3+A90,TX->90-D3,hybrid,absolute,88741,267781,88741,0.3314,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A80_D5,TX-P80-D3+A90,TX->80-D5,hybrid,absolute,88741,473437,88526,0.1869,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D3_A90_W15,ABS_TX_A90_D5,TX-P80-D3+A90,TX->90-D5,hybrid,absolute,88741,246143,82056,0.3246,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P80_D5_A90_W15,TX-P80-D5+A80,TX-P80-D5+A90,hybrid,hybrid,87258,64975,64975,0.7446,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D5+A80,TX-P85-D2+A80,hybrid,hybrid,87258,125734,74817,0.5415,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D5+A80,TX-P85-D2+A90,hybrid,hybrid,87258,81954,59016,0.5356,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D5+A80,TX-P85-D3+A80,hybrid,hybrid,87258,98708,72201,0.6347,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D5+A80,TX-P85-D3+A90,hybrid,hybrid,87258,68046,56122,0.5658,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D5+A80,TX-P85-D5+A80,hybrid,hybrid,87258,62370,62370,0.7148,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D5+A80,TX-P85-D5+A90,hybrid,hybrid,87258,47507,47507,0.5444,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D5+A80,TX-P90-D2+A80,hybrid,hybrid,87258,87949,56943,0.4815,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D5+A80,TX-P90-D2+A90,hybrid,hybrid,87258,57954,45423,0.4552,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D5+A80,TX-P90-D3+A80,hybrid,hybrid,87258,66173,52219,0.5159,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D5+A80,TX-P90-D3+A90,hybrid,hybrid,87258,46448,41173,0.445,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D5+A80,TX-P90-D5+A80,hybrid,hybrid,87258,38549,38549,0.4418,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D5+A80,TX-P90-D5+A90,hybrid,hybrid,87258,29939,29939,0.3431,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A80_D2,TX-P80-D5+A80,TX->80-D2,hybrid,absolute,87258,528693,87235,0.165,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A90_D2,TX-P80-D5+A80,TX->90-D2,hybrid,absolute,87258,280631,68142,0.2273,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A80_D3,TX-P80-D5+A80,TX->80-D3,hybrid,absolute,87258,508219,87235,0.1716,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A90_D3,TX-P80-D5+A80,TX->90-D3,hybrid,absolute,87258,267781,66974,0.2325,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A80_D5,TX-P80-D5+A80,TX->80-D5,hybrid,absolute,87258,473437,87202,0.1842,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A80_W15,ABS_TX_A90_D5,TX-P80-D5+A80,TX->90-D5,hybrid,absolute,87258,246143,64985,0.2421,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D2_A80_W15,TX-P80-D5+A90,TX-P85-D2+A80,hybrid,hybrid,64975,125734,55905,0.4147,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D2_A90_W15,TX-P80-D5+A90,TX-P85-D2+A90,hybrid,hybrid,64975,81954,55905,0.6142,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D3_A80_W15,TX-P80-D5+A90,TX-P85-D3+A80,hybrid,hybrid,64975,98708,54201,0.4951,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D3_A90_W15,TX-P80-D5+A90,TX-P85-D3+A90,hybrid,hybrid,64975,68046,54199,0.6876,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D5_A80_W15,TX-P80-D5+A90,TX-P85-D5+A80,hybrid,hybrid,64975,62370,47519,0.5953,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P85_D5_A90_W15,TX-P80-D5+A90,TX-P85-D5+A90,hybrid,hybrid,64975,47507,47507,0.7312,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P80-D5+A90,TX-P90-D2+A80,hybrid,hybrid,64975,87949,42620,0.3864,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P80-D5+A90,TX-P90-D2+A90,hybrid,hybrid,64975,57954,42620,0.5307,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P80-D5+A90,TX-P90-D3+A80,hybrid,hybrid,64975,66173,39500,0.431,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P80-D5+A90,TX-P90-D3+A90,hybrid,hybrid,64975,46448,39500,0.5492,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P80-D5+A90,TX-P90-D5+A80,hybrid,hybrid,64975,38549,29951,0.4071,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P80-D5+A90,TX-P90-D5+A90,hybrid,hybrid,64975,29939,29939,0.4608,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A80_D2,TX-P80-D5+A90,TX->80-D2,hybrid,absolute,64975,528693,64975,0.1229,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A90_D2,TX-P80-D5+A90,TX->90-D2,hybrid,absolute,64975,280631,64975,0.2315,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A80_D3,TX-P80-D5+A90,TX->80-D3,hybrid,absolute,64975,508219,64975,0.1278,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A90_D3,TX-P80-D5+A90,TX->90-D3,hybrid,absolute,64975,267781,64975,0.2426,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A80_D5,TX-P80-D5+A90,TX->80-D5,hybrid,absolute,64975,473437,64975,0.1372,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P80_D5_A90_W15,ABS_TX_A90_D5,TX-P80-D5+A90,TX->90-D5,hybrid,absolute,64975,246143,64975,0.264,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P85_D2_A90_W15,TX-P85-D2+A80,TX-P85-D2+A90,hybrid,hybrid,125734,81954,81954,0.6518,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P85_D3_A80_W15,TX-P85-D2+A80,TX-P85-D3+A80,hybrid,hybrid,125734,98708,98708,0.7851,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D2+A80,TX-P85-D3+A90,hybrid,hybrid,125734,68046,68046,0.5412,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D2+A80,TX-P85-D5+A80,hybrid,hybrid,125734,62370,62370,0.496,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D2+A80,TX-P85-D5+A90,hybrid,hybrid,125734,47507,47507,0.3778,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D2+A80,TX-P90-D2+A80,hybrid,hybrid,125734,87949,87949,0.6995,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D2+A80,TX-P90-D2+A90,hybrid,hybrid,125734,57954,57954,0.4609,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D2+A80,TX-P90-D3+A80,hybrid,hybrid,125734,66173,66173,0.5263,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D2+A80,TX-P90-D3+A90,hybrid,hybrid,125734,46448,46448,0.3694,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D2+A80,TX-P90-D5+A80,hybrid,hybrid,125734,38549,38549,0.3066,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D2+A80,TX-P90-D5+A90,hybrid,hybrid,125734,29939,29939,0.2381,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A80_D2,TX-P85-D2+A80,TX->80-D2,hybrid,absolute,125734,528693,125586,0.2375,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A90_D2,TX-P85-D2+A80,TX->90-D2,hybrid,absolute,125734,280631,81955,0.2526,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A80_D3,TX-P85-D2+A80,TX->80-D3,hybrid,absolute,125734,508219,117042,0.2264,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A90_D3,TX-P85-D2+A80,TX->90-D3,hybrid,absolute,125734,267781,77079,0.2436,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A80_D5,TX-P85-D2+A80,TX->80-D5,hybrid,absolute,125734,473437,103168,0.208,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A80_W15,ABS_TX_A90_D5,TX-P85-D2+A80,TX->90-D5,hybrid,absolute,125734,246143,70905,0.2356,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P85_D3_A80_W15,TX-P85-D2+A90,TX-P85-D3+A80,hybrid,hybrid,81954,98708,69868,0.6306,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D2+A90,TX-P85-D3+A90,hybrid,hybrid,81954,68046,68046,0.8303,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D2+A90,TX-P85-D5+A80,hybrid,hybrid,81954,62370,49426,0.5208,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D2+A90,TX-P85-D5+A90,hybrid,hybrid,81954,47507,47507,0.5797,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D2+A90,TX-P90-D2+A80,hybrid,hybrid,81954,87949,57957,0.5177,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D2+A90,TX-P90-D2+A90,hybrid,hybrid,81954,57954,57954,0.7072,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D2+A90,TX-P90-D3+A80,hybrid,hybrid,81954,66173,47582,0.4732,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D3_A90_W15,TX-P85-D2+A90,TX-P90-D3+A90,hybrid,hybrid,81954,46448,46448,0.5668,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D5_A80_W15,TX-P85-D2+A90,TX-P90-D5+A80,hybrid,hybrid,81954,38549,30880,0.3446,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,HYB_TX_P90_D5_A90_W15,TX-P85-D2+A90,TX-P90-D5+A90,hybrid,hybrid,81954,29939,29939,0.3653,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A80_D2,TX-P85-D2+A90,TX->80-D2,hybrid,absolute,81954,528693,81954,0.155,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A90_D2,TX-P85-D2+A90,TX->90-D2,hybrid,absolute,81954,280631,81954,0.292,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A80_D3,TX-P85-D2+A90,TX->80-D3,hybrid,absolute,81954,508219,81748,0.1608,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A90_D3,TX-P85-D2+A90,TX->90-D3,hybrid,absolute,81954,267781,77078,0.2827,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A80_D5,TX-P85-D2+A90,TX->80-D5,hybrid,absolute,81954,473437,80861,0.1704,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D2_A90_W15,ABS_TX_A90_D5,TX-P85-D2+A90,TX->90-D5,hybrid,absolute,81954,246143,70905,0.2757,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P85_D3_A90_W15,TX-P85-D3+A80,TX-P85-D3+A90,hybrid,hybrid,98708,68046,68046,0.6894,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P85_D5_A80_W15,TX-P85-D3+A80,TX-P85-D5+A80,hybrid,hybrid,98708,62370,62370,0.6319,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P85_D5_A90_W15,TX-P85-D3+A80,TX-P85-D5+A90,hybrid,hybrid,98708,47507,47507,0.4813,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D2_A80_W15,TX-P85-D3+A80,TX-P90-D2+A80,hybrid,hybrid,98708,87949,74131,0.6588,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D2_A90_W15,TX-P85-D3+A80,TX-P90-D2+A90,hybrid,hybrid,98708,57954,52906,0.5099,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
HYB_TX_P85_D3_A80_W15,HYB_TX_P90_D3_A80_W15,TX-P85-D3+A80,TX-P90-D3+A80,hybrid,hybrid,98708,66173,66173,0.6704,False,"agreement on the set of classified county-dates; NOT accuracy. Nested percentiles and durations create subset relationships, so a high value between two nested rules is structural."
